NRA,NOMBRE,SECTOR,ESTADO,MUNICIPIO,SUSTANCIA,UNIDAD,AIRE,AGUA,SUELO,REUTILIZACION,RECICLADO,COPROCESAMIENTO,TRATAMIENTO,DISP_FINAL,ALCANTARILLADO,INCINERACION,OTROS,Comp_or_persist,Gases_Efecto_Invern,Hidrocarb_arom_y_alif,Metales,Organohalogenados,Sust_agot_del_ozono,Plaguicidas,Otras_sust_peligr,GRUPO
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Niquel (compuestos),Kg,0,4.51,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Plomo (compuestos),Kg,0,4.49,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Bioxido de carbono,Kg,188803119.3,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Plomo (polvos respirables.  humos o vapores),Kg,1843.072,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Niquel (polvos respirables.  humos o vapores),Kg,2.72,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Arsenico,Kg,245.49,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Cadmio,Kg,123.219,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MCO152604111,Mexicana de Cobre.  S.A. de C.V.. Mexicana de Cobre S.A. de C.V.,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Cromo (polvos respirables.  humos o vapores),Kg,1.74,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MCO152604112,Mexicana de Cobre.  S.A. de C.V.. COMPLEJO MINERO LA CARIDAD,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Plomo (compuestos),Kg,0,0,0,0,0,37400,37400,0,0,0,0,,,,1,,,,,Metales
MCO152604112,Mexicana de Cobre.  S.A. de C.V.. COMPLEJO MINERO LA CARIDAD,Metalurgica (incluye la siderurgica),SONORA,Nacozari de Garcia,Bioxido de carbono,Kg,122325985,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MCO5Q2800312,MEXICHEM COMPUESTOS.  S.A DE C.V.. MEXICHEM,Quimica,TAMAULIPAS,Altamira,Bioxido de carbono,Kg,2530530,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MCO742600211,MEXICANA DE COBRE S.A. DE C.V..  UNIDAD PLANTA DE CAL,Cemento y Cal,SONORA,Agua Prieta,Bioxido de carbono,Kg,216416597,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MCT1510600600,BESTOP.  S.A. DE C.V.. BESTOP.  S.A de C.V.,Automotriz,MEXICO,Toluca,Bioxido de carbono,Kg,196365.21,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MCUMJ1101511,Compania Minera del Cubo S.A de C.V.. ,Metalurgica (incluye la siderurgica),GUANAJUATO,Guanajuato,Formaldehido,Kg,175.1942957,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
MCUSP2007211,Compania Minera Cuzcatlan S. A de C. V.. ,Metalurgica (incluye la siderurgica),OAXACA,Oaxaca de Juarez,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,1.015,0,0,0,0,0,,,,1,,,,,Metales
MDE0900200125,MEDIDORES DELAUNET S.A.P.I. DE C.V.. CICASA,Metalurgica (incluye la siderurgica),DISTRITO FEDERAL,Azcapotzalco,Bioxido de carbono,Kg,421616,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MDE0900200125,MEDIDORES DELAUNET S.A.P.I. DE C.V.. CICASA,Metalurgica (incluye la siderurgica),DISTRITO FEDERAL,Azcapotzalco,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,100.5,0,0,0,0,0,0,,,,1,,,,,Metales
MDIEE1904811,MAQUINAS DIESEL SA DE CV. MADISA,Otros,NUEVO LEON,Santa Catarina,Plomo (compuestos),Kg,0,0,0,0,2627,0,0,0,0,0,0,,,,1,,,,,Metales
MDI912402811,Manufacturas Digitales S.A. de C.V.. Manufacturas Digitales,Equipos y articulos electronicos.  electricos y domesticos,SAN LUIS POTOSI,San Luis Potosi,Metileno bis(fenilisocianato),Kg,0,0,0,0,0,0,0,1396.53,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
MDI912402811,Manufacturas Digitales S.A. de C.V.. Manufacturas Digitales,Equipos y articulos electronicos.  electricos y domesticos,SAN LUIS POTOSI,San Luis Potosi,Diisocianato de difenilmetano polimerico,Kg,0,0,0,0,0,0,0,1396.53,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
MDM9I0100511,MOTO DIESEL MEXICANA SA DE CV. MOTO DIESEL MEXICANA S.A. DE C.V.,Automotriz,AGUASCALIENTES,Jesus Maria,Bioxido de carbono,Kg,262350,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MDO120804011,COMPAniA MINERA DOLORES S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),CHIHUAHUA,Madera,Arsenico (compuestos),Kg,0,0,1.3805,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MDO120804011,COMPAniA MINERA DOLORES S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),CHIHUAHUA,Madera,Cadmio (compuestos),Kg,0,0,5.0685,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MDO120804011,COMPAniA MINERA DOLORES S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),CHIHUAHUA,Madera,Cromo (compuestos),Kg,0,0,11.6267,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MDO120804011,COMPAniA MINERA DOLORES S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),CHIHUAHUA,Madera,Niquel (compuestos),Kg,0,0,48.056,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MDO120804011,COMPAniA MINERA DOLORES S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),CHIHUAHUA,Madera,Plomo (compuestos),Kg,0,0,13.8046,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MDO120804011,COMPAniA MINERA DOLORES S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),CHIHUAHUA,Madera,Cianuro inorganico/organico,Kg,0,0,0,0,0,0,0,47220.5,0,0,0,,,,,,,,1,Otras sustancias
MEMMK1605311,MINERIA EMPRESARIAL S.A. DE C.V.. ,Metalurgica (incluye la siderurgica),MICHOACAN,Morelia,Bioxido de carbono,Kg,211200,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MEMND1902611,MOTORES ELECTRICOS DE MONTERREY S DE RL DE CV. MOTORES ELECTRICOS DE MONTERREY ,Metalurgica (incluye la siderurgica),NUEVO LEON,Guadalupe,Bioxido de carbono,Kg,2730496.1,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MER5T1505711,MERCK S. A. DE C. V.. ,Quimica,MEXICO,Naucalpan de Juarez,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,3.1643,0,0,,,,1,,,,,Metales
MER5T1505711,MERCK S. A. DE C. V.. ,Quimica,MEXICO,Naucalpan de Juarez,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,3.1643,0,0,,,,1,,,,,Metales
MER5T1505711,MERCK S. A. DE C. V.. ,Quimica,MEXICO,Naucalpan de Juarez,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,3.1643,0,0,,,,1,,,,,Metales
MER5T1505711,MERCK S. A. DE C. V.. ,Quimica,MEXICO,Naucalpan de Juarez,Bioxido de carbono,Kg,3012851.477,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MER7T1901811,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 1,Metalurgica (incluye la siderurgica),NUEVO LEON,Garcia,Bioxido de carbono,Kg,13214176.6,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MER7T1901811,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 1,Metalurgica (incluye la siderurgica),NUEVO LEON,Garcia,Plomo (polvos respirables.  humos o vapores),Kg,51.62,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MER7T1901811,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 1,Metalurgica (incluye la siderurgica),NUEVO LEON,Garcia,Cadmio,Kg,12.74,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MER7T1901812,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 2,Quimica,NUEVO LEON,Garcia,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,1.284215,0,0,,,,1,,,,,Metales
MER7T1901812,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 2,Quimica,NUEVO LEON,Garcia,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,1.3007445,0,0,,,,1,,,,,Metales
MER7T1901812,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 2,Quimica,NUEVO LEON,Garcia,Bioxido de carbono,Kg,8847780,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MER7T1901812,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 2,Quimica,NUEVO LEON,Garcia,Plomo (polvos respirables.  humos o vapores),Kg,20.33,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MER7T1901812,MEREMEX.  S.A. DE C.V.. MEREMEX PLANTA 2,Quimica,NUEVO LEON,Garcia,Cadmio,Kg,2.7,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MESLK1903311,Motores Electricos Sumergibles de Mexico.  S. de R. L. de C. V.. Franklin Electric,Metalurgica (incluye la siderurgica),NUEVO LEON,Linares,Xileno (mezcla de isomeros),Kg,0,0,0,0,0,0,0,0,0,3173.4,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
MESLK1903311,Motores Electricos Sumergibles de Mexico.  S. de R. L. de C. V.. Franklin Electric,Metalurgica (incluye la siderurgica),NUEVO LEON,Linares,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,0,0,19.6,0,0,0,,,,1,,,,,Metales
MESQF1902611,MAGNA ELECTRONICS SYSTEMS DE MEXICO.  S.A. DE C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,NUEVO LEON,Guadalupe,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,1441.80268,0,0,0,0,0,0,,,,1,,,,,Metales
MES860801911,Manufacturas Estampadas S.A. de C.V.. ,Articulos y productos metalicos,CHIHUAHUA,Chihuahua,Bioxido de carbono,Kg,2044040,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MET2111400356,"METALOIDES S.A. DE C.V..  ""PLANTA DE GENERACIoN DE ENERGiA ELeCTRICA""",Generacion de energia electrica,PUEBLA,Puebla,Bioxido de carbono,Kg,41223000,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MET5J2903911,METAPOL S.A. DE C.V.. METAPOL.  S.A. DE C.V.,Quimica,TLAXCALA,Xaloztoc,Bioxido de carbono,Kg,1957727,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MET9M0503011,Metalsa S.A. de C.V.. Metalsa.  S.A. de C.V.,Automotriz,COAHUILA,Saltillo,Arsenico (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,16.5699,,,,1,,,,,Metales
MET9M0503011,Metalsa S.A. de C.V.. Metalsa.  S.A. de C.V.,Automotriz,COAHUILA,Saltillo,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,75.3179,,,,1,,,,,Metales
MET9M0503011,Metalsa S.A. de C.V.. Metalsa.  S.A. de C.V.,Automotriz,COAHUILA,Saltillo,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,150.6357,,,,1,,,,,Metales
MET9M0503011,Metalsa S.A. de C.V.. Metalsa.  S.A. de C.V.,Automotriz,COAHUILA,Saltillo,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,150.6357,,,,1,,,,,Metales
MET9M1900611,METALSA S.A. DE C.V.. ,Automotriz,NUEVO LEON,Apodaca,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,375.2993,0,0,,,,1,,,,,Metales
MET9M1900611,METALSA S.A. DE C.V.. ,Automotriz,NUEVO LEON,Apodaca,Bioxido de carbono,Kg,21770877,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MEULJ0801911,Metal Eutectic.  S.A de C.V . Metal Eutectic.  S.A de C.V,Metalurgica (incluye la siderurgica),CHIHUAHUA,Chihuahua,Bioxido de carbono,Kg,970000,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MEULJ0801912,Metal Eutectic.  S.A de C.V . Metal Eutectic,Metalurgica (incluye la siderurgica),CHIHUAHUA,Chihuahua,Bioxido de carbono,Kg,1867590,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MEX8N0200421,MEXHON.  S. DE R.L. DE C.V.. ,Equipos y articulos electronicos.  electricos y domesticos,BAJA CALIFORNIA,Tijuana,Tricloroetileno,Kg,0,0,0,0,0,0,0,0,0,1177.5,0,,,,,1,,,,Organohalogenados
MEX9M1901211,SAPA PRECISION TUBING MONTERREY.  S. DE R.L. DE C.V.. ,Automotriz,NUEVO LEON,Cienega de Flores,Cromo (compuestos),Kg,0,0,0,0,84000,0,0,0,0,0,0,,,,1,,,,,Metales
MEX9M1901211,SAPA PRECISION TUBING MONTERREY.  S. DE R.L. DE C.V.. ,Automotriz,NUEVO LEON,Cienega de Flores,Bioxido de carbono,Kg,263091.3,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MFA5T0900311,Mavi Farmaceutica S.A. de C.V..  Planta Osa Menor,Quimica,DISTRITO FEDERAL,Coyoacan,Bioxido de carbono,Kg,389213.64,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MFA5T0900611,Mavi Farmaceutica S.A. de C.V..  Sede Pantitlan ,Quimica,DISTRITO FEDERAL,Iztacalco,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,1.1,0,0,,,,1,,,,,Metales
MFA5T0900611,Mavi Farmaceutica S.A. de C.V..  Sede Pantitlan ,Quimica,DISTRITO FEDERAL,Iztacalco,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,1.1,0,0,,,,1,,,,,Metales
MFA5T0900611,Mavi Farmaceutica S.A. de C.V..  Sede Pantitlan ,Quimica,DISTRITO FEDERAL,Iztacalco,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,1.1,0,0,,,,1,,,,,Metales
MFL5I2802211,MEXICHEM FLUOR.  S.A. DE C.V.. ,Quimica,TAMAULIPAS,Matamoros,Bioxido de carbono,Kg,6069055.27,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MFRMJ3201011,MINERA FRESNILLO SA DE CV. Minera Fresnillo S.A. de C.V.,Metalurgica (incluye la siderurgica),ZACATECAS,Fresnillo,Plomo (compuestos),Kg,0,0,0,0,0,10525.45,0,0,0,0,0,,,,1,,,,,Metales
MFRMJ3201011,MINERA FRESNILLO SA DE CV. Minera Fresnillo S.A. de C.V.,Metalurgica (incluye la siderurgica),ZACATECAS,Fresnillo,Bioxido de carbono,Kg,446211.8,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MFR0802900004,MINERA FRESNILLO SA DE CV. Unidad San Julian,Metalurgica (incluye la siderurgica),CHIHUAHUA,Guadalupe y Calvo,Bioxido de carbono,Kg,468688.147,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Arsenico (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,4.2306,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,26.3625,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,105.4498,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,105.4498,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,105.4498,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Bioxido de carbono,Kg,72918943.2,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Formaldehido,Kg,100.1,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,Hidrocarburos Aromaticos y Alifaticos
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Plomo (polvos respirables.  humos o vapores),Kg,2.3,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Mercurio,Kg,1.311402,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Niquel (polvos respirables.  humos o vapores),Kg,1.232147,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Arsenico,Kg,1.02,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Cadmio,Kg,1.012101,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHI5W1103211,MISSION HILLS.  S.A. DE C.V.. MISSION HILLS. S.A. DE C.V.,Quimica,GUANAJUATO,San Jose Iturbide,Cromo (polvos respirables.  humos o vapores),Kg,1.078165,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHMLS1202711,Mexicana de Hidroelectricidad Mexhidro S. de R.L. de C.V.. Presa El Gallo,Generacion de energia electrica,GUERRERO,Cutzamala de Pinzon,Arsenico (compuestos),Kg,0,154272.201,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHMLS1202711,Mexicana de Hidroelectricidad Mexhidro S. de R.L. de C.V.. Presa El Gallo,Generacion de energia electrica,GUERRERO,Cutzamala de Pinzon,Cadmio (compuestos),Kg,0,54565.0347,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHMLS1202711,Mexicana de Hidroelectricidad Mexhidro S. de R.L. de C.V.. Presa El Gallo,Generacion de energia electrica,GUERRERO,Cutzamala de Pinzon,Cromo (compuestos),Kg,0,220232.3678,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHMLS1202711,Mexicana de Hidroelectricidad Mexhidro S. de R.L. de C.V.. Presa El Gallo,Generacion de energia electrica,GUERRERO,Cutzamala de Pinzon,Mercurio (compuestos),Kg,0,2520.0722,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHMLS1202711,Mexicana de Hidroelectricidad Mexhidro S. de R.L. de C.V.. Presa El Gallo,Generacion de energia electrica,GUERRERO,Cutzamala de Pinzon,Niquel (compuestos),Kg,0,219136.6844,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHMLS1202711,Mexicana de Hidroelectricidad Mexhidro S. de R.L. de C.V.. Presa El Gallo,Generacion de energia electrica,GUERRERO,Cutzamala de Pinzon,Plomo (compuestos),Kg,0,224395.9648,0,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MHMLS1202711,Mexicana de Hidroelectricidad Mexhidro S. de R.L. de C.V.. Presa El Gallo,Generacion de energia electrica,GUERRERO,Cutzamala de Pinzon,Cianuro inorganico/organico,Kg,0,21913.6684,0,0,0,0,0,0,0,0,0,,,,,,,,1,Otras sustancias
MHS8T2803211,MOTORES HERMETICOS DEL SUR S.A DE C.V. MOTORES HERMETICOS DEL SUR S.A. DE C.V.,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Reynosa,Bioxido de nitrogeno,Kg,160450,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MHS8T2803211,MOTORES HERMETICOS DEL SUR S.A DE C.V. MOTORES HERMETICOS DEL SUR S.A. DE C.V.,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Reynosa,Bioxido de carbono,Kg,19255080,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MHS8T2803211,MOTORES HERMETICOS DEL SUR S.A DE C.V. MOTORES HERMETICOS DEL SUR S.A. DE C.V.,Equipos y articulos electronicos.  electricos y domesticos,TAMAULIPAS,Reynosa,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,0,0,37,0,0,0,,,,1,,,,,Metales
MIC1512102128,MICRO S.A DE C.V. MICRO S.A. DE C.V.,Quimica,MEXICO,Cuautitlan Izcalli,Bioxido de carbono,Kg,154556.5,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MIDHI1304811,MEDICA IDEAS.  S.A. DE C.V.. Intermedica,Servicios de salud y de asistencia,HIDALGO,Pachuca de Soto,Plomo (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,22.5232,0,0,0,0,0,,,,1,,,,,Metales
MIDHI1304811,MEDICA IDEAS.  S.A. DE C.V.. Intermedica,Servicios de salud y de asistencia,HIDALGO,Pachuca de Soto,Mercurio,Kg,0,0,0,0,0,0.4796,0,0,0,0,0.5432,,,,1,,,,,Metales
MIDHI1304811,MEDICA IDEAS.  S.A. DE C.V.. Intermedica,Servicios de salud y de asistencia,HIDALGO,Pachuca de Soto,Niquel (polvos respirables.  humos o vapores),Kg,0,0,0,0,0,5.79168,0,0,0,0,5.41,,,,1,,,,,Metales
MIDHI1304811,MEDICA IDEAS.  S.A. DE C.V.. Intermedica,Servicios de salud y de asistencia,HIDALGO,Pachuca de Soto,Cadmio,Kg,0,0,0,0,0,8.68752,0,0,0,0,8.119,,,,1,,,,,Metales
MID7X1102011,METALICA INDUSTRIAL DOMHER SA DE CV. METALICA INDUSTRIAL DOMHER,Metalurgica (incluye la siderurgica),GUANAJUATO,Leon,Bioxido de carbono,Kg,232768.08,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,Gases de Efecto Invernadero
MIFKE2104111,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. Parque Industrial Finsa Puebla,Otros,PUEBLA,Cuautlancingo,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,1.6863,,,,1,,,,,Metales
MIFKE2104111,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. Parque Industrial Finsa Puebla,Otros,PUEBLA,Cuautlancingo,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,7.4679,,,,1,,,,,Metales
MIFKE2104111,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. Parque Industrial Finsa Puebla,Otros,PUEBLA,Cuautlancingo,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,7.7088,,,,1,,,,,Metales
MIFKE2104111,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. Parque Industrial Finsa Puebla,Otros,PUEBLA,Cuautlancingo,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,7.5643,,,,1,,,,,Metales
MIFUB2803211,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. PARQUE INDUSTRIAL FINSA MAQUILPARK,Otros,TAMAULIPAS,Reynosa,Cadmio (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,4.9996,,,,1,,,,,Metales
MIFUB2803211,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. PARQUE INDUSTRIAL FINSA MAQUILPARK,Otros,TAMAULIPAS,Reynosa,Cromo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,5.1365,,,,1,,,,,Metales
MIFUB2803211,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. PARQUE INDUSTRIAL FINSA MAQUILPARK,Otros,TAMAULIPAS,Reynosa,Niquel (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,7.739,,,,1,,,,,Metales
MIFUB2803211,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. PARQUE INDUSTRIAL FINSA MAQUILPARK,Otros,TAMAULIPAS,Reynosa,Plomo (compuestos),Kg,0,0,0,0,0,0,0,0,0,0,12.2592,,,,1,,,,,Metales
MIFZU2201111,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. Parque Industrial Finsa Queretaro II,Otros,QUERETARO,El Marques,Arsenico (compuestos),Kg,0,0,5.273,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MIFZU2201111,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. Parque Industrial Finsa Queretaro II,Otros,QUERETARO,El Marques,Cromo (compuestos),Kg,0,0,31.638,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
MIFZU2201111,MANTENIMIENTO INTEGRAL FINSA S.A DE C.V.. Parque Industrial Finsa Queretaro II,Otros,QUERETARO,El Marques,Niquel (compuestos),Kg,0,0,10.546,0,0,0,0,0,0,0,0,,,,1,,,,,Metales
